"yr","utilcode","plntcode","primemover","fuel","generation","consumption"
2002,"16572","145",NA,"WAT",68271,694520890000
2002,"16572","147",NA,"NG",733703,5.857049e+12
2002,"16572","148",NA,"WAT",25370,258089020000
2002,"12745","151",NA,"NG",18230,3.50823e+11
2002,"814","167",NA,"NG",26224,4.45403e+11
2002,"814","168",NA,"NG",38375,6.19537e+11
2002,"814","169",NA,"NG",71953,1.102101e+12
2002,"814","170",NA,"NG",1182799,1.2843845e+13
2002,"814","171",NA,"NG",4,6.1e+07
2002,"814","173",NA,"NG",225412,2.912585e+12
2002,"807","201",NA,"NG",2434,3.1246e+10
2002,"807","202",NA,"NG",61464,7.23032e+11
2002,"807","203",NA,"NG",132174,1.534431e+12
2002,"14328","247",NA,"NG",409676,4.796135e+12
2002,"13960","300",NA,"NG",260,4.391e+09
2002,"13960","301",NA,"NG",1129,1.8765e+10
2002,"13960","306",NA,"NG",980,1.4049e+10
2002,"13960","307",NA,"NG",942,1.5973e+10
2002,"15844","329",NA,"NG",1547033,1.5499836e+13
2002,"15836","331",NA,"NG",902769,1.0217665e+13
2002,"13584","341",NA,"NG",111419,1.290943e+12
2002,"15830","345",NA,"NG",986069,9.711047e+12
2002,"15908","350",NA,"NG",2330737,2.3510136e+13
2002,"2507","375",NA,"NG",1607,2.2279e+10
2002,"9216","389",NA,"NG",421736,5.04737e+12
2002,"11208","404",NA,"MSW",54475.52,1.00034e+13
2002,"11208","408",NA,"NG",53994,8.31485e+11
2002,"14534","420",NA,"NG",95578,1.264307e+12
2002,"14534","422",NA,"NG",535,8.013e+09
2002,"3255","437",NA,"WAT",1101586,11206434390000
2002,"3255","438",NA,"WAT",173919,1769277990000
2002,"15466","464",NA,"NG",8301,2.4806e+11
2002,"15466","471",NA,"NG",179,5.658e+09
2002,"15466","478",NA,"NG",18976,3.55326e+11
2002,"3989","493",NA,"NG",124832,1.90478e+12
2002,"2518","518",NA,"WAT",167392,1702878830000
2002,"15466","525",NA,"NG",1491,1.4239e+10
2002,"16534","535",NA,"NG",19135,2.54399e+11
2002,"54895","539",NA,"WAT",28202,286898940000
2002,"22380","546",NA,"NG",36648,4.39973e+11
2002,"20169","550",NA,"NG",7851,9.1863e+10
2002,"15500","607",NA,"NG",52919,5.7732e+11
2002,"6452","610",NA,"NG",306311,3.933304e+12
2002,"6455","638",NA,"NG",211628,2.638235e+12
2002,"7801","641",NA,"NG",72623,7.34005e+11
2002,"10620","673",NA,"NG",108650,1.383144e+12
2002,"10623","676",NA,"MSW",5484.6,5.621e+10
2002,"14610","685",NA,"NG",2383,2.76e+10
2002,"7140","699",NA,"NG",54591,6.9669e+11
2002,"7140","700",NA,"NG",400,2.3615e+10
2002,"7140","710",NA,"NG",110736,9.46863e+11
2002,"7140","728",NA,"NG",176637,1.621388e+12
2002,"7140","732",NA,"NG",376,7.127e+09
2002,"7140","734",NA,"NG",100,1.907e+09
2002,"14077","762",NA,"NG",144,2.001e+09
2002,"49756","860",NA,"NG",460,7.32e+09
2002,"520","861",NA,"MSW",0,0
2002,"520","862",NA,"NG",1018459,8.00645e+12
2002,"520","864",NA,"NG",119.444,1.253e+09
2002,"12384","866",NA,"NG",2433,4.5949e+10
2002,"12384","870",NA,"NG",19679,3.71606e+11
2002,"12384","877",NA,"NG",441,7.131e+09
2002,"12384","879",NA,"NG",5434,5.9705e+10
2002,"12384","882",NA,"NG",7695,1.32546e+11
2002,"12384","886",NA,"NG",4489,5.9138e+10
2002,"5517","891",NA,"NG",1903,2.0998e+10
2002,"5517","894",NA,"NG",534,1.0337e+10
2002,"5517","895",NA,"NG",1267,2.7126e+10
2002,"12341","899",NA,"NG",424,6.79e+09
2002,"19436","913",NA,"NG",29170.11,6.22516e+11
2002,"9273","990",NA,"NG",81618,9.62088e+11
2002,"13756","996",NA,"NG",254,3.377e+09
2002,"13756","997",NA,"NG",16552,1.76299e+11
2002,"15470","1001",NA,"NG",19436,2.6836e+11
2002,"17633","1011",NA,"NG",41922,6.23836e+11
2002,"17633","1013",NA,"NG",39,9.28e+08
2002,"11142","1032",NA,"NG",324,8.802e+09
2002,"9417","1048",NA,"NG",4807,5.5819e+10
2002,"12341","1079",NA,"NG",192,4.313e+09
2002,"12341","1084",NA,"NG",1732,4.0904e+10
2002,"12341","1097",NA,"NG",504,9.42e+09
2002,"9417","1104",NA,"NG",6483,1.15389e+11
2002,"3203","1130",NA,"NG",60,5.974e+09
2002,"3203","1131",NA,"NG",488,8.396e+09
2002,"3258","1206",NA,"NG",24846,3.23196e+11
2002,"4363","1217",NA,"NG",148,2.24e+09
2002,"18315","1230",NA,"NG",104488,1.470267e+12
2002,"18315","1233",NA,"NG",304635,3.858622e+12
2002,"18315","1235",NA,"NG",99164,1.106824e+12
2002,"10005","1243",NA,"NG",-304,2.17e+08
2002,"22500","1250",NA,"NG",4058,4.5156e+10
2002,"22500","1251",NA,"NG",5025,1.06408e+11
2002,"3892","1271",NA,"NG",43770,5.50966e+11
2002,"9996","1294",NA,"NG",5419,1.08531e+11
2002,"12208","1305",NA,"NG",5511,7.373e+10
2002,"10171","1358",NA,"NG",45,9.44e+08
2002,"11249","1366",NA,"NG",57598,6.03644e+11
2002,"11249","1367",NA,"NG",36,8.77e+08
2002,"11249","1368",NA,"NG",53,1.158e+09
2002,"55936","1394",NA,"NG",3041628,3.6677384e+13
2002,"3265","1400",NA,"NG",798279,8.843713e+12
2002,"11241","1401",NA,"NG",4411,9.9089e+10
2002,"13478","1407",NA,"NG",87763,1.246369e+12
2002,"17698","1416",NA,"NG",107041,1.41617e+12
2002,"17698","1417",NA,"NG",123053,1.480703e+12
2002,"3265","1435",NA,"NG",3,4.6e+07
2002,"12927","1449",NA,"NG",59447,9.44882e+11
2002,"16463","1458",NA,"NG",5025,6.2472e+10
2002,"11252","1464",NA,"NG",85259,9.81219e+11
2002,"4161","1555",NA,"NG",12500,2.11614e+11
2002,"4161","1556",NA,"NG",90290,1.145236e+12
2002,"4161","1559",NA,"NG",39549,4.98218e+11
2002,"4161","1560",NA,"NG",2614,4.8666e+10
2002,"12653","1572",NA,"NG",226466,2.760441e+12
2002,"6035","1589",NA,"NG",767936,8.288731e+12
2002,"21461","1599",NA,"NG",286750,2.971156e+12
2002,"56401","1642",NA,"NG",17323,3.68988e+11
2002,"2144","1660",NA,"NG",74813,7.96476e+11
2002,"14605","1678",NA,"NG",6443,8.8697e+10
2002,"4254","1696",NA,"NG",377,6.45e+09
2002,"4254","1706",NA,"NG",6727,1.16214e+11
2002,"4254","1718",NA,"NG",1468,2.633e+10
2002,"5109","1726",NA,"NG",52698,8.19919e+11
2002,"5109","1730",NA,"NG",8713,1.00806e+11
2002,"5109","1734",NA,"NG",1761,2.5703e+10
2002,"7483","1826",NA,"NG",237,1.72e+09
2002,"21048","1866",NA,"NG",16965,2.21084e+11
2002,"20910","1880",NA,"NG",16753,1.88581e+11
2002,"9417","1888",NA,"NG",80366,1.005807e+12
2002,"13781","1910",NA,"NG",1494,3.2881e+10
2002,"13781","1913",NA,"NG",65032,9.31618e+11
2002,"13781","1914",NA,"NG",4632,8.5833e+10
2002,"13781","1915",NA,"NG",5178,4.9233e+10
2002,"13781","1918",NA,"NG",96,1.484e+09
2002,"13781","1926",NA,"MSW",50651.04,956222520000
2002,"13781","1927",NA,"NG",2164,2.2155e+10
2002,"13781","1932",NA,"NG",539,8.738e+09
2002,"13781","1934",NA,"MSW",56532.96,971501520000
2002,"9130","1980",NA,"NG",1825,2.1265e+10
2002,"7570","2039",NA,"MSW",72879.84,1421710400000
2002,"12686","2046",NA,"NG",31563,4.52829e+11
2002,"12686","2048",NA,"NG",33596,4.86506e+11
2002,"12685","2051",NA,"NG",92636,1.307886e+12
2002,"17568","2068",NA,"NG",284,4.184e+09
2002,"10000","2079",NA,"NG",340651,3.222357e+12
2002,"19436","2083",NA,"NG",59,1.784e+09
2002,"56211","2092",NA,"NG",15035,2.17494e+11
2002,"19436","2096",NA,"NG",6,3.767e+09
2002,"19436","2104",NA,"MSW",0,0
2002,"3486","2122",NA,"NG",1065,1.682e+10
2002,"9231","2132",NA,"NG",14674,1.93349e+11
2002,"9231","2135",NA,"NG",1053,1.89e+10
2002,"11732","2144",NA,"NG",2679,4.6889e+10
2002,"12199","2176",NA,"NG",4447,6.4851e+10
2002,"12199","2177",NA,"NG",1554,2.7681e+10
2002,"15298","2187",NA,"NG",1295,1.3749e+10
2002,"13337","2226",NA,"NG",104191,1.293929e+12
2002,"8245","2243",NA,"NG",990,2.2869e+10
2002,"8245","2244",NA,"NG",5397,8.6476e+10
2002,"11018","2250",NA,"NG",687,1.1515e+10
2002,"13337","2254",NA,"NG",171,2.245e+09
2002,"13337","2265",NA,"NG",3949,5.4913e+10
2002,"14172","2294",NA,"NG",208,2.842e+09
2002,"19980","2311",NA,"NG",187,2.517e+09
2002,"13407","2326",NA,"NG",357148,3.96894e+12
2002,"15472","2367",NA,"NG",76,1e+09
2002,"56606","2379",NA,"NG",34488,5.45671e+11
2002,"17235","2390",NA,"NG",109063,1.411219e+12
2002,"15147","2399",NA,"NG",300346,3.783616e+12
2002,"15147","2400",NA,"NG",80428,8.71053e+11
2002,"5701","2444",NA,"NG",720978,8.343347e+12
2002,"17718","2453",NA,"NG",0,1e+06
2002,"3249","2487",NA,"NG",5814,8.5268e+10
2002,"13192","2490",NA,"NG",1294902,1.4281602e+13
2002,"15296","2491",NA,"NG",1719354,1.8308054e+13
2002,"4226","2493",NA,"NG",591712,7.499998e+12
2002,"54863","2499",NA,"NG",247820,4.435576e+12
2002,"14294","2539",NA,"NG",134801,1.727619e+12
2002,"56142","2628",NA,"NG",1709.28,3.2641e+10
2002,"56142","2632",NA,"NG",1735.72,4.0621e+10
2002,"16183","2644",NA,"NG",4537,7.6864e+10
2002,"9645","2682",NA,"NG",64830,6.77161e+11
2002,"3046","2706",NA,"NG",166517,1.840631e+12
2002,"5416","2720",NA,"NG",264,6.471e+09
2002,"5416","2723",NA,"NG",-41,5.87e+08
2002,"5416","2732",NA,"NG",-134,4.39e+08
2002,"18642","2780",NA,"WAT",180532,1836552040000
2002,"12199","2790",NA,"NG",75,7.54e+08
2002,"12199","2791",NA,"NG",7,1.97e+08
2002,"3542","2831",NA,"NG",-88,8.39e+08
2002,"4922","2847",NA,"NG",42304,5.53327e+11
2002,"4922","2854",NA,"NG",105,1.642e+09
2002,"6526","2857",NA,"NG",117098,1.35103e+12
2002,"6526","2869",NA,"NG",271027,3.560316e+12
2002,"6526","2880",NA,"NG",192548,2.66958e+12
2002,"5336","2914",NA,"NG",2205,3.2403e+10
2002,"14381","2936",NA,"NG",903,1.142e+10
2002,"14063","2950",NA,"NG",48809,7.82492e+11
2002,"14063","2958",NA,"NG",1443,1.9081e+10
2002,"15474","2965",NA,"NG",214917,2.63063e+12
2002,"15474","2966",NA,"NG",7342,1.17777e+11
2002,"14077","2997",NA,"NG",69536,5.89186e+11
2002,"20447","3008",NA,"NG",199041,2.236436e+12
2002,"14165","3096",NA,"NG",67762,9.36919e+11
2002,"17235","3110",NA,"NG",16690,2.64102e+11
2002,"17235","3111",NA,"NG",9603,1.51986e+11
2002,"17235","3113",NA,"NG",9733,1.1622e+11
2002,"17235","3115",NA,"NG",803,1.3968e+10
2002,"17235","3120",NA,"NG",15741,1.98839e+11
2002,"17235","3132",NA,"NG",64654,8.56641e+11
2002,"23279","3179",NA,"NG",2129,2.174e+10
2002,"23279","3181",NA,"NG",3128,5.8391e+10
2002,"3046","3251",NA,"NG",69,1.529e+09
2002,"5416","3254",NA,"NG",194,1.7308e+10
2002,"5416","3264",NA,"NG",8,2.34e+08
2002,"17539","3277",NA,"NG",1268,3.7086e+10
2002,"17539","3281",NA,"NG",1002,2.1025e+10
2002,"17539","3284",NA,"NG",101,2.101e+09
2002,"17539","3285",NA,"NG",35004,4.70864e+11
2002,"17539","3291",NA,"NG",3098,5.1891e+10
2002,"17539","3295",NA,"NG",1137048,8.958293e+12
2002,"17554","3298",NA,"NG",1694,3.1356e+10
2002,"17543","3320",NA,"NG",416,9.457e+09
2002,"19545","3325",NA,"NG",17488,2.50712e+11
2002,"13809","3344",NA,"NG",-60,6.743e+09
2002,"13809","3347",NA,"NG",38,5.43e+08
2002,"18642","3393",NA,"NG",15000,2.29646e+11
2002,"50053","3436",NA,"NG",119860,1.276245e+12
2002,"54907","3438",NA,"NG",328219,3.803364e+12
2002,"54907","3440",NA,"NG",224800,2.540522e+12
2002,"49979","3441",NA,"NG",1046627,1.0751189e+13
2002,"54907","3443",NA,"NG",157192,1.687284e+12
2002,"6035","3453",NA,"NG",922933,1.1644837e+13
2002,"19323","3455",NA,"NG",286976,3.967564e+12
2002,"54779","3461",NA,"NG",29189,4.00902e+11
2002,"56082","3465",NA,"NG",4454,8.2003e+10
2002,"54888","3466",NA,"NG",2921277,3.1882064e+13
2002,"54888","3471",NA,"NG",112158,1.458711e+12
2002,"17698","3476",NA,"NG",618463,6.835052e+12
2002,"17698","3477",NA,"NG",8645,1.13846e+11
2002,"17718","3483",NA,"NG",17265,2.19273e+11
2002,"17718","3487",NA,"NG",592,8.775e+09
2002,"19323","3493",NA,"NG",57568,7.33152e+11
2002,"19323","3497",NA,"NG",15167,1.80811e+11
2002,"19323","3500",NA,"NG",74597,9.18471e+11
2002,"19323","3503",NA,"NG",-40,1.9145e+10
2002,"20404","3523",NA,"NG",88042,9.27416e+11
2002,"20404","3524",NA,"NG",54581,6.03982e+11
2002,"20404","3527",NA,"NG",597742,5.834329e+12
2002,"1015","3549",NA,"NG",443452,4.896137e+12
2002,"2409","3559",NA,"NG",24127,3.11341e+11
2002,"6958","3574",NA,"NG",3639,4.2392e+10
2002,"16604","3613",NA,"NG",48184,6.32011e+11
2002,"2172","3627",NA,"NG",622,1.232e+10
2002,"2172","3628",NA,"NG",717635,7.822333e+12
2002,"5956","3751",NA,"NUC",1595407,1.665924e+13
2002,"733","3780",NA,"WAT",368209,3745790170000
2002,"19876","3809",NA,"NG",73062,7.15456e+11
2002,"13781","3982",NA,"MSW",63717.72,987289600000
2002,"13781","3984",NA,"NG",1353,2.5828e+10
2002,"11479","3992",NA,"MSW",7043.96,44357280000
2002,"13781","4005",NA,"MSW",10717.96,195073560000
2002,"13781","4014",NA,"NG",32761,4.98124e+11
2002,"20856","4059",NA,"NG",2940,4.4967e+10
2002,"19281","4256",NA,"NG",1417,2.8439e+10
2002,"6958","4266",NA,"NG",45567,6.13619e+11
2002,"20404","4938",NA,"NG",870584,9.097635e+12
2002,"56606","5083",NA,"NG",17328,1.81657e+11
2002,"2507","6013",NA,"NG",60910,8.28636e+11
2002,"12341","6063",NA,"NG",36247,6.48309e+11
2002,"11249","6071",NA,"NG",91008,9.74386e+11
2002,"7140","6087",NA,"WAT",44992,457703610000
2002,"24211","6088",NA,"NG",26757,3.7689e+11
2002,"6854","6115",NA,"NUC",1694756,1.7696642e+13
2002,"15500","6120",NA,"NG",14554,1.88036e+11
2002,"27813","6130",NA,"WAT",373014,3794671410000
2002,"18715","6136",NA,"NG",3563,4.5851e+10
2002,"26618","6140",NA,"WAT",41346.999,420623020000
2002,"56211","6144",NA,"NG",696,1.4439e+10
2002,"15452","6156",NA,"NG",6262,6.296e+10
2002,"2518","6163",NA,"WAT",21251808,216194642780000
2002,"20169","6210",NA,"NG",199,3.973e+09
2002,"5860","6223",NA,"NG",15770,2.89122e+11
2002,"15466","6248",NA,"NG",17641,1.86116e+11
2002,"3522","6292",NA,"NG",18680,2.84093e+11
2002,"9130","6358",NA,"NG",36674,3.61037e+11
2002,"11018","6373",NA,"NG",36532,4.69604e+11
2002,"17166","6533",NA,"NG",-31,4.434e+09
2002,"20214","6554",NA,"NG",924,9.689e+09
2002,"298","6558",NA,"NG",11262,1.32276e+11
2002,"13960","6707",NA,"NG",622,1.0544e+10
2002,"15143","6761",NA,"NG",38255,5.61952e+11
2002,"56598","7030",NA,"LIG",424634,4.841078e+12
2002,"56598","7030",NA,"NG",9976,1.13734e+11
2002,"19876","7032",NA,"NG",24751,3.07447e+11
2002,"9417","7137",NA,"NG",643,1.7732e+10
2002,"20847","7159",NA,"NG",36574,5.50675e+11
2002,"19876","7212",NA,"NG",36209,4.44011e+11
2002,"16655","7231",NA,"NG",10928,1.56779e+11
2002,"12745","7266",NA,"NG",130402,1.273906e+12
2002,"8723","7268",NA,"NG",97615,1.141087e+12
2002,"5416","7277",NA,"NG",36480,4.72439e+11
2002,"5860","7296",NA,"NG",1359508,1.0406459e+13
2002,"15783","7307",NA,"NG",111232,1.144423e+12
2002,"54899","7318",NA,"NG",3895,5.3723e+10
2002,"9234","7336",NA,"NG",4951,6.3252e+10
2002,"7140","7348",NA,"NG",18893,2.46362e+11
2002,"15248","7350",NA,"NG",1255078,9.345772e+12
2002,"3252","7384",NA,"NG",49548,2.76297e+11
2002,"17828","7425",NA,"NG",9111,1.23726e+11
2002,"40613","7450",NA,"NG",1312,2.0913e+10
2002,"40613","7451",NA,"NG",38978,3.54354e+11
2002,"40613","7452",NA,"NG",4752,6.8776e+10
2002,"20169","7456",NA,"NG",38890,4.72028e+11
2002,"16604","7512",NA,"NG",1406673,1.0160093e+13
2002,"12208","7515",NA,"NG",8578,1.1351e+11
2002,"3046","7538",NA,"NG",88222,1.01759e+12
2002,"20847","7549",NA,"NG",255,1.4795e+10
2002,"9417","7595",NA,"NG",95603,6.1123e+11
2002,"924","7604",NA,"NG",246140,1.851614e+12
2002,"6035","7704",NA,"NG",2815,6.9734e+10
2002,"9417","7706",NA,"NG",3312,6.6508e+10
2002,"17650","7709",NA,"DFO",466,5.812e+09
2002,"17650","7709",NA,"NG",134771,1.664026e+12
2002,"924","7749",NA,"NG",10489,1.19061e+11
2002,"924","7754",NA,"NG",21412,2.40357e+11
2002,"924","7757",NA,"NG",862622,6.567544e+12
2002,"9273","7759",NA,"NG",19978,2.59044e+11
2002,"55845","7764",NA,"NG",42002,4.84018e+11
2002,"17690","7768",NA,"NG",35338,3.41942e+11
2002,"11571","7795",NA,"NG",364,5.499e+09
2002,"3046","7805",NA,"NG",1439922,1.2902862e+13
2002,"13994","7813",NA,"NG",53193,5.64902e+11
2002,"807","7825",NA,"NG",11085,1.09914e+11
2002,"17650","7826",NA,"NG",85707,9.22135e+11
2002,"13994","7829",NA,"NG",137618,1.441928e+12
2002,"17543","7834",NA,"NG",2211598,1.728267e+13
2002,"19876","7838",NA,"NG",189548,1.912853e+12
2002,"924","7848",NA,"NG",35689,3.80686e+11
2002,"4716","7863",NA,"NG",4385,6.2609e+10
2002,"1015","7900",NA,"NG",201453,2.206414e+12
2002,"17698","7902",NA,"NG",12744,1.42433e+11
2002,"17833","7903",NA,"NG",26677,2.86434e+11
2002,"15296","7915",NA,"NG",29418,3.05151e+11
2002,"13994","7916",NA,"NG",192449,2.241249e+12
2002,"19876","7951",NA,"NG",270,3.706e+09
2002,"9191","7953",NA,"NG",37324,4.91376e+11
2002,"20910","7972",NA,"NG",132550,1.706794e+12
2002,"15472","8002",NA,"NG",95471,1.146821e+12
2002,"56606","8008",NA,"NG",13891,2.20812e+11
2002,"12341","8029",NA,"NG",20417,3.58718e+11
2002,"13809","8034",NA,"NG",48,5.5e+08
2002,"18315","8037",NA,"NG",18910,2.76071e+11
2002,"12685","8054",NA,"NG",2317216,2.4608643e+13
2002,"15466","8067",NA,"NG",18014,2.78373e+11
2002,"15850","8076",NA,"NG",6814,7.1948e+10
2002,"3989","8219",NA,"NG",12918,1.75614e+11
2002,"14165","8226",NA,"NG",12894,1.26111e+11
2002,"17235","8227",NA,"NG",13729,2.26012e+11
2002,"11479","9674",NA,"NG",139,2.689e+09
2002,"4458","10012",NA,"MSW",34917.52,573570360000
2002,"4435","10013",NA,"MSW",102286.7604,1603322600000
2002,"7049","10029",NA,"NG",72992.15,1.240162e+12
2002,"7239","10032",NA,"NG",104.16,9.14e+08
2002,"15430","10033",NA,"MSW",95720.47452,1414665560000
2002,"55767","10037",NA,"NG",2757,6.0836e+10
2002,"50085","10062",NA,"MSW",125261.4,3101669120000
2002,"56391","10074",NA,"NG",47717.308,7.18567e+11
2002,"11217","10090",NA,"MSW",29114.8,635076200000
2002,"8181","10118",NA,"MSW",10541.96088,357789960000
2002,"3030","10168",NA,"NG",285320,2.003504e+12
2002,"55867","10208",NA,"NG",152213.485,1.623263e+12
2002,"55965","10234",NA,"NG",10771,7.332e+10
2002,"54880","10244",NA,"NG",4726,3.3352e+10
2002,"23330","10250",NA,"MSW",34833.30136,615443840000
2002,"12834","10305",NA,"MSW",20347.80088,640535280000
2002,"1182","10319",NA,"NG",563802,7.506968e+12
2002,"49846","10334",NA,"MSW",131857,1845443160000
2002,"11517","10338",NA,"MSW",68858.56736,1018252840000
2002,"11517","10338",NA,"NG",1552.752,2.3728e+10
2002,"194","10339",NA,"NG",5054,4.8469e+10
2002,"8641","10346",NA,"NG",387,6.092e+09
2002,"2867","10349",NA,"NG",330583,3.32734e+12
2002,"2867","10350",NA,"NG",373075,2.598057e+12
2002,"7840","10367",NA,"NG",574,6.663e+09
2002,"7840","10368",NA,"NG",576,1.3916e+10
2002,"25049","10395",NA,"NG",456,6.857e+09
2002,"56165","10397",NA,"NG",10612.77,1.1127e+11
2002,"49966","10435",NA,"MSW",70473.04,1465124760000
2002,"6091","10436",NA,"NG",1264530,8.765388e+12
2002,"56575","10438",NA,"NG",15703,1.88595e+11
2002,"55711","10440",NA,"NG",33193,3.97253e+11
2002,"55711","10442",NA,"NG",28603,3.4294e+11
2002,"55711","10444",NA,"NG",56862.92,7.43013e+11
2002,"55711","10446",NA,"NG",75157.92,1.012305e+12
2002,"20541","10503",NA,"MSW",36142.04,700159680000
2002,"2029","10596",NA,"NG",85244.6,5.60972e+11
2002,"50128","10611",NA,"NG",8432,1.29733e+11
2002,"21025","10617",NA,"NG",118254,1.027795e+12
2002,"17607","10618",NA,"NG",169920,1.130396e+12
2002,"3085","10620",NA,"NG",79113,7.35875e+11
2002,"21025","10621",NA,"NG",142481,1.166256e+12
2002,"20541","10629",NA,"MSW",94495.28,2619269400000
2002,"19091","10633",NA,"NG",406676.6,3.879866e+12
2002,"473","10642",NA,"MSW",236132.16,3934583400000
2002,"542","10643",NA,"MSW",204572.28,4252246240000
2002,"528","10646",NA,"MSW",61459.43056,1.104312e+12
2002,"56466","10649",NA,"NG",294935.7,2.440754e+12
2002,"178","10677",NA,"NG",9812.52,9.6809e+10
2002,"6088","10690",NA,"NG",582916,3.573602e+12
2002,"6091","10692",NA,"NG",1503312,9.809056e+12
2002,"9570","10722",NA,"MSW",4268.00044,76918160000
2002,"11741","10726",NA,"NG",1515604,1.2410293e+13
2002,"12949","10743",NA,"NG",219,2.573e+09
2002,"570","10746",NA,"MSW",243782.44,4475973920000
2002,"15986","10767",NA,"NG",14.562,2.09e+08
2002,"3836","10777",NA,"NG",20876,2.7133e+11
2002,"40052","10803",NA,"NG",105051.53,8.57534e+11
2002,"17578","10820",NA,"NG",1238.12,1.2547e+10
2002,"3836","10822",NA,"NG",491,7.334e+09
2002,"56214","10870",NA,"NG",9403,1.21763e+11
2002,"22219","50035",NA,"MSW",9453.62,292548080000
2002,"6036","50051",NA,"MSW",66525.36,1109695840000
2002,"17445","50071",NA,"MSW",162577.36,2879209520000
2002,"22040","50083",NA,"NG",3181.83,3.5582e+10
2002,"54777","50127",NA,"NG",128097.69,1.197492e+12
2002,"54881","50130",NA,"NG",1614,1.84e+10
2002,"56201","50137",NA,"NG",1759,2.1022e+10
2002,"39066","50153",NA,"NG",415319,3.579022e+12
2002,"56289","50191",NA,"NG",54912,1.082937e+12
2002,"13229","50209",NA,"MSW",2097.04,46134880000
2002,"21128","50215",NA,"MSW",97669.44,1866431600000
2002,"22045","50224",NA,"NG",2040,1.652e+10
2002,"15824","50225",NA,"MSW",34845.8,685638800000
2002,"15526","50240",NA,"NG",5557.412,8.2557e+10
2002,"9401","50250",NA,"NG",19252,3.85552e+11
2002,"55731","50253",NA,"NG",112764.195,1.115668e+12
2002,"17594","50264",NA,"NG",46,4.74e+08
2002,"6529","50270",NA,"NG",338618.27,2.512572e+12
2002,"13504","50271",NA,"MSW",17658.99828,488893680000
2002,"56125","50273",NA,"MSW",22569.80044,465482160000
2002,"16929","50290",NA,"MSW",261486.61968,4182179760000
